shipment_id,product_name,category,temperature_C,humidity_percent,safe_temp_low_C,safe_temp_mid_C,safe_temp_high_C,humidity_low_percent,humidity_mid_percent,humidity_high_percent,exposure_hours,ethylene_ppm,co2_ppm,nh3_ppm,h2s_ppm,temp_deviation,temp_deviation_degree_hr,cumulative_damage_index,humidity_deviation,temp_danger_flag,spoilage_probability,remaining_shelf_life_hours,risk_category,recommended_action,category_encoded,product_name_encoded,risk_encoded,action_encoded
SHP_6942,Mutton,meat,8.49,57.25,0,1,2,85,90,95,6.72,5.62,3097.61,7.72,11.35,7.49,50.3328,0.503328,-32.75,1,0.117,84,Low,Maintain cold chain,2,10,2,2
SHP_6943,Cabbage,vegetable,24.18,73.77,0,2,4,90,95,98,22.6,3.19,786.27,30.5,19.08,22.18,501.26800000000003,5.0126800000000005,-21.230000000000004,1,0.667,31,High,Prioritize delivery,3,3,1,3
SHP_6944,Chicken,meat,5.36,48.08,0,1,2,85,90,95,4.5,25.49,3419.18,40.21,11.85,4.36,19.62,0.1962,-41.92,1,0.02,94,Low,Maintain cold chain,2,5,2,2
SHP_6945,Orange,fruit,4.11,84.61,4,6,8,80,85,90,6.31,17.76,4281.32,38.8,14.95,-1.8899999999999997,-11.925899999999997,0.11925899999999996,-0.39000000000000057,0,0.022,93,Low,Maintain cold chain,1,12,2,2
SHP_6946,Butter,dairy,35.99,65.41,2,4,6,75,80,85,10.27,20.72,3051.15,39.93,17.15,31.990000000000002,328.5373,3.2853730000000003,-14.590000000000003,1,0.464,51,Medium,Increase cooling,0,2,3,1
SHP_6947,Chicken,meat,0.8,76.41,0,1,2,85,90,95,7.53,1.42,813.21,6.27,12.77,-0.19999999999999996,-1.5059999999999998,0.015059999999999997,-13.590000000000003,0,0.061,90,Low,Maintain cold chain,2,5,2,2
SHP_6948,Orange,fruit,21.85,75.38,4,6,8,80,85,90,9.58,0.93,4181.86,8.13,6.42,15.850000000000001,151.84300000000002,1.5184300000000002,-9.620000000000005,1,0.142,82,Low,Maintain cold chain,1,12,2,2
SHP_6949,Mutton,meat,5.36,83.36,0,1,2,85,90,95,23.26,24.98,1544.85,8.42,3.29,4.36,101.41360000000002,1.0141360000000001,-6.640000000000001,1,0.184,78,Low,Maintain cold chain,2,10,2,2
SHP_6950,Orange,fruit,15.35,87.75,4,6,8,80,85,90,18.22,12.93,3045.8,30.41,17.25,9.35,170.35699999999997,1.7035699999999998,2.75,1,0.206,76,Low,Maintain cold chain,1,12,2,2
SHP_6951,Tomato,vegetable,39.6,78.44,10,12,14,85,90,92,14.91,3.49,1641.96,44.49,17.7,27.6,411.516,4.11516,-11.560000000000002,1,0.574,40,Medium,Increase cooling,3,15,3,1
SHP_6952,Tomato,vegetable,33.93,86.78,10,12,14,85,90,92,4.81,11.05,4395.34,36.41,13.81,21.93,105.48329999999999,1.054833,-3.219999999999999,1,0.105,85,Low,Maintain cold chain,3,15,2,2
SHP_6953,Orange,fruit,36.98,91.01,4,6,8,80,85,90,1.25,28.46,4492.37,35.97,18.85,30.979999999999997,38.724999999999994,0.3872499999999999,6.010000000000005,1,0.02,94,Low,Maintain cold chain,1,12,2,2
SHP_6954,Butter,dairy,27.31,55.04,2,4,6,75,80,85,2.67,9.39,2436.74,15.75,24.89,23.31,62.2377,0.622377,-24.96,1,0.066,89,Low,Maintain cold chain,0,2,2,2
SHP_6955,Chicken,meat,16.8,91.79,0,1,2,85,90,95,5.07,24.89,4902.6,20.04,15.67,15.8,80.10600000000001,0.8010600000000001,1.7900000000000063,1,0.051,91,Low,Maintain cold chain,2,5,2,2
SHP_6956,Butter,dairy,9.03,89.39,2,4,6,75,80,85,15.04,31.98,3098.37,3.94,18.34,5.029999999999999,75.65119999999999,0.7565119999999999,9.39,1,0.115,84,Low,Maintain cold chain,0,2,2,2
SHP_6957,Onion,vegetable,41.51,50.33,10,12,15,70,75,80,5.95,29.48,4429.32,49.32,12.3,29.509999999999998,175.5845,1.7558449999999999,-24.67,1,0.161,80,Low,Maintain cold chain,3,11,2,2
SHP_6958,Butter,dairy,21.38,63.05,2,4,6,75,80,85,13.79,37.52,4575.01,32.9,20.48,17.38,239.67019999999997,2.3967019999999994,-16.950000000000003,1,0.337,63,Medium,Increase cooling,0,2,3,1
SHP_6959,Mutton,meat,4.01,60.01,0,1,2,85,90,95,11.37,36.27,3541.2,23.4,3.13,3.01,34.223699999999994,0.34223699999999996,-29.990000000000002,1,0.058,90,Low,Maintain cold chain,2,10,2,2
SHP_6960,Paneer,dairy,22.69,70.52,2,3,4,80,85,90,22.08,11.77,1097.61,8.92,14.78,19.69,434.7552,4.347552,-14.480000000000004,1,0.565,41,Medium,Increase cooling,0,13,3,1
SHP_6961,Apple,fruit,8.33,89.74,0,2,4,85,90,95,7.93,21.19,3548.99,9.03,21.4,6.33,50.1969,0.501969,-0.2600000000000051,1,0.02,94,Low,Maintain cold chain,1,0,2,2
SHP_6962,Cabbage,vegetable,3.24,51.89,0,2,4,90,95,98,13.08,23.74,3443.59,34.67,27.28,1.2400000000000002,16.219200000000004,0.16219200000000003,-43.11,0,0.02,94,Low,Maintain cold chain,3,3,2,2
SHP_6963,Cabbage,vegetable,9.79,84.56,0,2,4,90,95,98,21.59,35.15,390.85,18.13,1.19,7.789999999999999,168.18609999999998,1.6818609999999998,-10.439999999999998,1,0.242,72,Low,Maintain cold chain,3,3,2,2
SHP_6964,Grapes,fruit,4.9,60.99,0,1,2,90,92,95,8.53,25.95,2005.23,30.15,24.47,3.9000000000000004,33.267,0.33267,-31.009999999999998,1,0.043,91,Low,Maintain cold chain,1,7,2,2
SHP_6965,Banana,fruit,19.2,91.27,13,14,16,80,85,90,4.56,8.53,4620.72,1.41,16.28,5.199999999999999,23.711999999999996,0.23711999999999997,6.269999999999996,1,0.085,87,Low,Maintain cold chain,1,1,2,2
SHP_6966,Butter,dairy,6.93,73.54,2,4,6,75,80,85,1.23,11.57,553.4,12.55,5.29,2.9299999999999997,3.6038999999999994,0.036038999999999995,-6.459999999999994,1,0.099,86,Low,Maintain cold chain,0,2,2,2
SHP_6967,Banana,fruit,16.62,86.87,13,14,16,80,85,90,7.66,12.71,4229.53,10.59,5.99,2.620000000000001,20.06920000000001,0.2006920000000001,1.8700000000000045,1,0.053,90,Low,Maintain cold chain,1,1,2,2
SHP_6968,Fish,meat,7.07,57.98,0,1,2,85,90,95,22.39,39.58,2960.1,13.18,11.19,6.07,135.90730000000002,1.3590730000000002,-32.02,1,0.177,79,Low,Maintain cold chain,2,6,2,2
SHP_6969,Banana,fruit,27.84,78.58,13,14,16,80,85,90,23.0,35.45,4571.53,43.06,19.45,13.84,318.32,3.1832,-6.420000000000002,1,0.384,59,Medium,Increase cooling,1,1,3,1
SHP_6970,Onion,vegetable,25.05,77.36,10,12,15,70,75,80,20.62,20.3,1278.61,44.96,9.7,13.05,269.091,2.69091,2.3599999999999994,1,0.28,69,Low,Maintain cold chain,3,11,2,2
SHP_6971,Banana,fruit,16.03,60.75,13,14,16,80,85,90,6.01,30.55,1338.29,38.19,5.39,2.030000000000001,12.200300000000006,0.12200300000000006,-24.25,1,0.048,91,Low,Maintain cold chain,1,1,2,2
SHP_6972,Apple,fruit,26.36,46.25,0,2,4,85,90,95,5.69,30.22,538.36,24.61,25.57,24.36,138.60840000000002,1.386084,-43.75,1,0.24,73,Low,Maintain cold chain,1,0,2,2
SHP_6973,Milk,dairy,28.75,43.26,2,3,4,80,85,90,4.5,13.03,2915.96,8.63,20.46,25.75,115.875,1.15875,-41.74,1,0.151,81,Low,Maintain cold chain,0,9,2,2
SHP_6974,Orange,fruit,32.52,51.13,4,6,8,80,85,90,1.76,14.99,1460.84,35.06,2.12,26.520000000000003,46.675200000000004,0.46675200000000006,-33.87,1,0.125,83,Low,Maintain cold chain,1,12,2,2
SHP_6975,Milk,dairy,31.49,91.89,2,3,4,80,85,90,20.15,38.59,2332.93,31.16,25.72,28.49,574.0735,5.740735,6.890000000000001,1,0.729,26,High,Prioritize delivery,0,9,1,3
SHP_6976,Carrot,vegetable,6.89,41.52,0,2,4,90,95,98,4.67,20.2,2792.03,34.57,17.24,4.89,22.836299999999998,0.22836299999999998,-53.48,1,0.073,88,Low,Maintain cold chain,3,4,2,2
SHP_6977,Carrot,vegetable,10.49,70.85,0,2,4,90,95,98,21.9,25.92,3315.5,36.42,15.6,8.49,185.93099999999998,1.8593099999999998,-24.150000000000006,1,0.219,74,Low,Maintain cold chain,3,4,2,2
SHP_6978,Orange,fruit,13.6,65.53,4,6,8,80,85,90,2.28,33.33,3347.3,6.32,9.96,7.6,17.328,0.17328,-19.47,1,0.097,86,Low,Maintain cold chain,1,12,2,2
SHP_6979,Onion,vegetable,17.08,56.25,10,12,15,70,75,80,8.75,22.81,4084.58,29.28,1.2,5.079999999999998,44.44999999999999,0.4444999999999999,-18.75,1,0.06,90,Low,Maintain cold chain,3,11,2,2
SHP_6980,Apple,fruit,22.89,71.79,0,2,4,85,90,95,14.12,38.71,4491.4,23.37,22.41,20.89,294.9668,2.949668,-18.209999999999994,1,0.404,57,Medium,Increase cooling,1,0,3,1
SHP_6981,Chicken,meat,-0.04,43.51,0,1,2,85,90,95,10.85,2.2,1434.14,1.88,25.51,-1.04,-11.284,0.11284000000000001,-46.49,0,0.02,94,Low,Maintain cold chain,2,5,2,2
SHP_6982,Cabbage,vegetable,26.35,84.6,0,2,4,90,95,98,13.85,17.68,3110.53,40.82,26.93,24.35,337.2475,3.372475,-10.400000000000006,1,0.429,54,Medium,Increase cooling,3,3,3,1
SHP_6983,Orange,fruit,8.78,80.18,4,6,8,80,85,90,22.05,21.6,4851.35,47.93,14.33,2.7799999999999994,61.298999999999985,0.6129899999999998,-4.819999999999993,1,0.091,87,Low,Maintain cold chain,1,12,2,2
SHP_6984,Paneer,dairy,8.59,84.51,2,3,4,80,85,90,10.25,4.46,2561.41,24.13,20.54,5.59,57.2975,0.572975,-0.4899999999999949,1,0.133,83,Low,Maintain cold chain,0,13,2,2
SHP_6985,Apple,fruit,11.05,45.68,0,2,4,85,90,95,2.96,36.02,1727.58,16.35,23.31,9.05,26.788,0.26788,-44.32,1,0.021,93,Low,Maintain cold chain,1,0,2,2
SHP_6986,Onion,vegetable,12.49,85.81,10,12,15,70,75,80,15.44,21.01,4698.39,16.37,10.88,0.4900000000000002,7.565600000000003,0.07565600000000003,10.810000000000002,0,0.081,88,Low,Maintain cold chain,3,11,2,2
SHP_6987,Fish,meat,31.55,80.56,0,1,2,85,90,95,15.16,30.9,1691.09,26.6,9.41,30.55,463.13800000000003,4.63138,-9.439999999999998,1,0.552,43,Medium,Increase cooling,2,6,3,1
SHP_6988,Grapes,fruit,20.9,69.44,0,1,2,90,92,95,22.54,31.67,2699.27,19.24,25.31,19.9,448.54599999999994,4.48546,-22.560000000000002,1,0.521,46,Medium,Increase cooling,1,7,3,1
SHP_6989,Milk,dairy,7.19,61.57,2,3,4,80,85,90,23.5,2.94,858.88,6.84,10.41,4.19,98.465,0.98465,-23.43,1,0.083,88,Low,Maintain cold chain,0,9,2,2
SHP_6990,Carrot,vegetable,2.62,40.04,0,2,4,90,95,98,20.54,10.13,1080.58,9.76,29.52,0.6200000000000001,12.734800000000002,0.12734800000000002,-54.96,0,0.02,94,Low,Maintain cold chain,3,4,2,2
SHP_6991,Carrot,vegetable,15.35,81.95,0,2,4,90,95,98,6.7,32.77,3438.1,35.2,18.97,13.35,89.445,0.89445,-13.049999999999997,1,0.089,87,Low,Maintain cold chain,3,4,2,2
SHP_6992,Mutton,meat,6.6,91.06,0,1,2,85,90,95,6.93,3.73,4235.42,22.44,27.21,5.6,38.80799999999999,0.3880799999999999,1.0600000000000023,1,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_6993,Milk,dairy,2.65,64.34,2,3,4,80,85,90,6.19,17.93,3178.72,38.31,10.54,-0.3500000000000001,-2.1665000000000005,0.021665000000000004,-20.659999999999997,0,0.02,94,Low,Maintain cold chain,0,9,2,2
SHP_6994,Potato,vegetable,26.67,51.22,10,12,15,85,90,92,12.09,35.55,4510.47,24.36,0.74,14.670000000000002,177.36030000000002,1.7736030000000003,-38.78,1,0.313,65,Medium,Increase cooling,3,14,3,1
SHP_6995,Butter,dairy,6.22,40.03,2,4,6,75,80,85,3.23,19.13,393.01,17.63,19.1,2.2199999999999998,7.170599999999999,0.07170599999999999,-39.97,1,0.115,84,Low,Maintain cold chain,0,2,2,2
SHP_6996,Mutton,meat,5.48,90.98,0,1,2,85,90,95,12.27,14.98,481.15,36.91,21.49,4.48,54.9696,0.549696,0.980000000000004,1,0.137,82,Low,Maintain cold chain,2,10,2,2
SHP_6997,Tomato,vegetable,24.77,62.89,10,12,14,85,90,92,2.69,21.53,3810.03,35.64,19.74,12.77,34.351299999999995,0.34351299999999996,-27.11,1,0.109,85,Low,Maintain cold chain,3,15,2,2
SHP_6998,Mango,fruit,16.52,73.54,12,14,16,80,85,90,6.19,24.5,627.29,21.39,19.53,2.5199999999999996,15.598799999999999,0.155988,-11.459999999999994,1,0.02,94,Low,Maintain cold chain,1,8,2,2
SHP_6999,Tomato,vegetable,18.82,89.12,10,12,14,85,90,92,23.22,33.66,847.79,30.44,17.89,6.82,158.3604,1.583604,-0.8799999999999955,1,0.195,77,Low,Maintain cold chain,3,15,2,2
SHP_7000,Milk,dairy,2.21,50.13,2,3,4,80,85,90,20.17,32.25,997.45,13.22,6.53,-0.79,-15.934300000000002,0.159343,-34.87,0,0.02,94,Low,Maintain cold chain,0,9,2,2
SHP_7001,Potato,vegetable,19.85,48.71,10,12,15,85,90,92,12.86,0.96,2058.86,15.25,11.93,7.850000000000001,100.95100000000001,1.0095100000000001,-41.29,1,0.102,86,Low,Maintain cold chain,3,14,2,2
SHP_7002,Potato,vegetable,20.02,40.68,10,12,15,85,90,92,11.57,20.75,2960.16,29.04,19.46,8.02,92.7914,0.9279139999999999,-49.32,1,0.198,77,Low,Maintain cold chain,3,14,2,2
SHP_7003,Carrot,vegetable,10.55,73.91,0,2,4,90,95,98,17.83,28.68,1760.4,48.93,4.33,8.55,152.4465,1.524465,-21.090000000000003,1,0.176,79,Low,Maintain cold chain,3,4,2,2
SHP_7004,Carrot,vegetable,32.66,77.2,0,2,4,90,95,98,7.33,33.27,1923.54,35.27,1.52,30.659999999999997,224.73779999999996,2.2473779999999994,-17.799999999999997,1,0.321,65,Medium,Increase cooling,3,4,3,1
SHP_7005,Carrot,vegetable,2.32,91.58,0,2,4,90,95,98,13.65,10.96,534.86,29.15,10.65,0.31999999999999984,4.367999999999998,0.043679999999999976,-3.4200000000000017,0,0.023,93,Low,Maintain cold chain,3,4,2,2
SHP_7006,Cabbage,vegetable,1.9,72.04,0,2,4,90,95,98,12.35,20.3,4968.3,47.86,21.22,-0.10000000000000009,-1.235000000000001,0.01235000000000001,-22.959999999999994,0,0.02,94,Low,Maintain cold chain,3,3,2,2
SHP_7007,Fish,meat,19.42,59.8,0,1,2,85,90,95,18.25,35.32,2290.76,47.77,14.65,18.42,336.165,3.36165,-30.200000000000003,1,0.521,45,Medium,Increase cooling,2,6,3,1
SHP_7008,Orange,fruit,21.76,41.95,4,6,8,80,85,90,18.81,34.54,3165.27,8.66,26.57,15.760000000000002,296.4456,2.964456,-43.05,1,0.459,51,Medium,Increase cooling,1,12,3,1
SHP_7009,Banana,fruit,14.87,45.94,13,14,16,80,85,90,22.23,18.55,3585.03,22.55,26.12,0.8699999999999992,19.340099999999982,0.19340099999999982,-39.06,0,0.02,94,Low,Maintain cold chain,1,1,2,2
SHP_7010,Mutton,meat,0.69,72.09,0,1,2,85,90,95,10.51,8.91,1358.38,14.0,1.33,-0.31000000000000005,-3.2581000000000007,0.032581000000000006,-17.909999999999997,0,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_7011,Banana,fruit,12.82,63.34,13,14,16,80,85,90,19.09,5.24,926.91,48.4,12.81,-1.1799999999999997,-22.526199999999996,0.22526199999999996,-21.659999999999997,0,0.02,94,Low,Maintain cold chain,1,1,2,2
SHP_7012,Paneer,dairy,7.61,54.73,2,3,4,80,85,90,3.07,16.73,2150.9,35.02,28.49,4.61,14.1527,0.141527,-30.270000000000003,1,0.145,82,Low,Maintain cold chain,0,13,2,2
SHP_7013,Tomato,vegetable,27.9,46.52,10,12,14,85,90,92,20.87,26.09,333.12,31.65,13.93,15.899999999999999,331.83299999999997,3.3183299999999996,-43.48,1,0.431,54,Medium,Increase cooling,3,15,3,1
SHP_7014,Banana,fruit,38.37,72.34,13,14,16,80,85,90,7.16,1.78,3761.52,41.49,2.05,24.369999999999997,174.48919999999998,1.7448919999999999,-12.659999999999997,1,0.262,70,Low,Maintain cold chain,1,1,2,2
SHP_7015,Potato,vegetable,11.94,83.56,10,12,15,85,90,92,23.35,19.72,3565.99,25.12,29.35,-0.0600000000000005,-1.4010000000000118,0.014010000000000118,-6.439999999999998,0,0.046,91,Low,Maintain cold chain,3,14,2,2
SHP_7016,Banana,fruit,30.43,55.46,13,14,16,80,85,90,13.84,4.17,2199.15,38.74,25.41,16.43,227.3912,2.273912,-29.54,1,0.225,74,Low,Maintain cold chain,1,1,2,2
SHP_7017,Apple,fruit,4.43,40.8,0,2,4,85,90,95,8.92,31.55,2662.35,10.31,14.96,2.4299999999999997,21.675599999999996,0.21675599999999995,-49.2,1,0.02,94,Low,Maintain cold chain,1,0,2,2
SHP_7018,Grapes,fruit,29.66,63.88,0,1,2,90,92,95,8.38,0.44,3169.58,28.87,15.5,28.66,240.1708,2.401708,-28.119999999999997,1,0.206,76,Low,Maintain cold chain,1,7,2,2
SHP_7019,Cabbage,vegetable,27.07,86.39,0,2,4,90,95,98,7.24,12.67,2886.19,34.0,6.29,25.07,181.5068,1.815068,-8.61,1,0.222,74,Low,Maintain cold chain,3,3,2,2
SHP_7020,Paneer,dairy,4.7,80.54,2,3,4,80,85,90,6.72,4.98,2822.05,8.52,13.18,1.7000000000000002,11.424000000000001,0.11424000000000001,-4.459999999999994,1,0.02,94,Low,Maintain cold chain,0,13,2,2
SHP_7021,Butter,dairy,34.91,83.68,2,4,6,75,80,85,2.08,31.28,1963.11,46.71,11.05,30.909999999999997,64.2928,0.6429279999999999,3.680000000000007,1,0.08,88,Low,Maintain cold chain,0,2,2,2
SHP_7022,Mutton,meat,8.36,75.08,0,1,2,85,90,95,1.06,37.39,3295.03,47.03,17.49,7.359999999999999,7.8016,0.078016,-14.920000000000002,1,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_7023,Apple,fruit,0.32,41.65,0,2,4,85,90,95,14.52,36.02,482.02,30.76,8.94,-1.68,-24.3936,0.243936,-48.35,0,0.02,94,Low,Maintain cold chain,1,0,2,2
SHP_7024,Carrot,vegetable,16.19,55.66,0,2,4,90,95,98,8.34,30.95,3603.27,17.43,22.43,14.190000000000001,118.34460000000001,1.1834460000000002,-39.34,1,0.173,79,Low,Maintain cold chain,3,4,2,2
SHP_7025,Grapes,fruit,2.7,73.55,0,1,2,90,92,95,13.41,28.14,4369.77,42.18,10.55,1.7000000000000002,22.797000000000004,0.22797000000000003,-18.450000000000003,1,0.02,94,Low,Maintain cold chain,1,7,2,2
SHP_7026,Onion,vegetable,20.97,41.57,10,12,15,70,75,80,14.9,9.77,1356.47,32.16,21.16,8.969999999999999,133.653,1.33653,-33.43,1,0.217,75,Low,Maintain cold chain,3,11,2,2
SHP_7027,Tomato,vegetable,10.04,64.77,10,12,14,85,90,92,2.87,19.56,1577.63,27.31,4.64,-1.9600000000000009,-5.625200000000003,0.05625200000000003,-25.230000000000004,0,0.02,94,Low,Maintain cold chain,3,15,2,2
SHP_7028,Potato,vegetable,34.85,79.23,10,12,15,85,90,92,14.54,2.99,3490.11,44.88,15.13,22.85,332.239,3.32239,-10.769999999999996,1,0.427,54,Medium,Increase cooling,3,14,3,1
SHP_7029,Tomato,vegetable,12.47,94.53,10,12,14,85,90,92,18.65,25.45,4088.34,32.32,6.63,0.47000000000000064,8.765500000000012,0.08765500000000012,4.530000000000001,0,0.061,90,Low,Maintain cold chain,3,15,2,2
SHP_7030,Onion,vegetable,34.26,76.61,10,12,15,70,75,80,12.82,0.9,4456.53,44.22,13.83,22.259999999999998,285.3732,2.853732,1.6099999999999994,1,0.243,72,Low,Maintain cold chain,3,11,2,2
SHP_7031,Cabbage,vegetable,3.5,49.78,0,2,4,90,95,98,15.45,20.15,2362.67,32.83,14.09,1.5,23.174999999999997,0.23174999999999998,-45.22,0,0.02,94,Low,Maintain cold chain,3,3,2,2
SHP_7032,Fish,meat,0.99,56.26,0,1,2,85,90,95,13.29,22.08,2469.58,12.77,2.64,-0.010000000000000009,-0.1329000000000001,0.001329000000000001,-33.74,0,0.02,94,Low,Maintain cold chain,2,6,2,2
SHP_7033,Orange,fruit,10.55,66.75,4,6,8,80,85,90,10.01,33.84,773.0,33.86,23.76,4.550000000000001,45.545500000000004,0.45545500000000005,-18.25,1,0.029,93,Low,Maintain cold chain,1,12,2,2
SHP_7034,Milk,dairy,23.15,76.75,2,3,4,80,85,90,3.08,35.63,2173.07,12.18,16.32,20.15,62.062,0.62062,-8.25,1,0.134,83,Low,Maintain cold chain,0,9,2,2
SHP_7035,Carrot,vegetable,6.25,58.37,0,2,4,90,95,98,16.92,35.33,2800.67,21.83,7.97,4.25,71.91000000000001,0.7191000000000001,-36.63,1,0.141,82,Low,Maintain cold chain,3,4,2,2
SHP_7036,Potato,vegetable,23.25,53.01,10,12,15,85,90,92,17.61,30.04,4422.16,46.56,18.86,11.25,198.11249999999998,1.9811249999999998,-36.99,1,0.207,76,Low,Maintain cold chain,3,14,2,2
SHP_7037,Chicken,meat,1.03,74.13,0,1,2,85,90,95,4.04,0.52,3380.47,35.48,21.66,0.030000000000000027,0.12120000000000011,0.001212000000000001,-15.870000000000005,0,0.02,94,Low,Maintain cold chain,2,5,2,2
SHP_7038,Potato,vegetable,38.45,78.5,10,12,15,85,90,92,14.91,35.93,3226.82,36.39,10.29,26.450000000000003,394.3695000000001,3.943695000000001,-11.5,1,0.451,52,Medium,Increase cooling,3,14,3,1
SHP_7039,Carrot,vegetable,4.6,67.64,0,2,4,90,95,98,7.06,27.16,4775.26,45.8,19.34,2.5999999999999996,18.355999999999998,0.18355999999999997,-27.36,1,0.038,92,Low,Maintain cold chain,3,4,2,2
SHP_7040,Mango,fruit,33.49,92.28,12,14,16,80,85,90,18.53,3.68,1191.5,26.89,28.89,19.490000000000002,361.14970000000005,3.6114970000000004,7.280000000000001,1,0.549,43,Medium,Increase cooling,1,8,3,1
SHP_7041,Mutton,meat,17.42,90.18,0,1,2,85,90,95,1.98,35.94,4328.74,18.88,14.72,16.42,32.5116,0.325116,0.18000000000000682,1,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_7042,Mango,fruit,14.02,92.12,12,14,16,80,85,90,14.72,10.96,2471.56,47.68,17.07,0.019999999999999574,0.2943999999999937,0.002943999999999937,7.1200000000000045,0,0.02,94,Low,Maintain cold chain,1,8,2,2
SHP_7043,Grapes,fruit,1.78,44.87,0,1,2,90,92,95,14.79,35.09,2833.39,46.06,13.36,0.78,11.5362,0.11536199999999999,-47.13,0,0.02,94,Low,Maintain cold chain,1,7,2,2
SHP_7044,Carrot,vegetable,3.42,65.9,0,2,4,90,95,98,20.91,2.69,2369.25,32.47,7.31,1.42,29.6922,0.296922,-29.099999999999994,0,0.02,94,Low,Maintain cold chain,3,4,2,2
SHP_7045,Banana,fruit,19.96,65.24,13,14,16,80,85,90,5.59,21.34,1167.55,26.7,10.93,5.960000000000001,33.3164,0.333164,-19.760000000000005,1,0.02,94,Low,Maintain cold chain,1,1,2,2
SHP_7046,Butter,dairy,3.43,72.23,2,4,6,75,80,85,9.71,12.13,3242.23,30.08,11.74,-0.5699999999999998,-5.534699999999999,0.05534699999999999,-7.769999999999996,0,0.02,94,Low,Maintain cold chain,0,2,2,2
SHP_7047,Milk,dairy,12.59,49.26,2,3,4,80,85,90,13.35,8.7,3369.24,44.29,11.55,9.59,128.0265,1.280265,-35.74,1,0.186,78,Low,Maintain cold chain,0,9,2,2
SHP_7048,Mango,fruit,32.83,40.7,12,14,16,80,85,90,8.89,12.9,1435.85,33.21,19.16,18.83,167.3987,1.673987,-44.3,1,0.138,82,Low,Maintain cold chain,1,8,2,2
SHP_7049,Onion,vegetable,15.47,78.49,10,12,15,70,75,80,5.29,6.6,3832.49,9.06,16.76,3.4700000000000006,18.356300000000005,0.18356300000000003,3.489999999999995,1,0.02,94,Low,Maintain cold chain,3,11,2,2
SHP_7050,Grapes,fruit,18.16,42.6,0,1,2,90,92,95,14.66,12.27,1892.52,38.47,9.98,17.16,251.56560000000002,2.5156560000000003,-49.4,1,0.267,70,Low,Maintain cold chain,1,7,2,2
SHP_7051,Mango,fruit,38.41,82.49,12,14,16,80,85,90,7.79,8.2,4083.02,41.59,29.67,24.409999999999997,190.15389999999996,1.9015389999999996,-2.510000000000005,1,0.233,73,Low,Maintain cold chain,1,8,2,2
SHP_7052,Tomato,vegetable,24.0,60.39,10,12,14,85,90,92,4.38,1.59,1874.46,36.48,3.49,12.0,52.56,0.5256000000000001,-29.61,1,0.05,91,Low,Maintain cold chain,3,15,2,2
SHP_7053,Onion,vegetable,39.53,54.82,10,12,15,70,75,80,14.81,26.07,2447.79,5.76,7.42,27.53,407.71930000000003,4.077193,-20.18,1,0.517,46,Medium,Increase cooling,3,11,3,1
SHP_7054,Apple,fruit,11.98,49.05,0,2,4,85,90,95,11.95,26.32,4229.21,49.05,16.22,9.98,119.261,1.19261,-40.95,1,0.179,78,Low,Maintain cold chain,1,0,2,2
SHP_7055,Paneer,dairy,12.14,91.03,2,3,4,80,85,90,17.36,27.96,4807.02,32.55,23.25,9.14,158.6704,1.5867040000000001,6.030000000000001,1,0.196,77,Low,Maintain cold chain,0,13,2,2
SHP_7056,Mutton,meat,2.56,81.76,0,1,2,85,90,95,17.71,32.94,3928.33,18.32,14.95,1.56,27.6276,0.276276,-8.239999999999995,1,0.02,94,Low,Maintain cold chain,2,10,2,2
SHP_7057,Orange,fruit,12.54,41.56,4,6,8,80,85,90,22.13,9.9,1476.01,44.16,9.94,6.539999999999999,144.73019999999997,1.4473019999999996,-43.44,1,0.309,66,Medium,Increase cooling,1,12,3,1
SHP_7058,Banana,fruit,14.73,85.74,13,14,16,80,85,90,11.21,37.93,3612.01,8.85,24.59,0.7300000000000004,8.183300000000006,0.08183300000000006,0.7399999999999949,0,0.02,94,Low,Maintain cold chain,1,1,2,2
SHP_7059,Carrot,vegetable,3.94,86.06,0,2,4,90,95,98,9.98,11.05,2408.32,34.68,11.72,1.94,19.3612,0.193612,-8.939999999999998,0,0.02,94,Low,Maintain cold chain,3,4,2,2
SHP_7060,Milk,dairy,10.63,47.5,2,3,4,80,85,90,17.77,0.22,3904.22,20.84,9.41,7.630000000000001,135.5851,1.3558510000000001,-37.5,1,0.085,87,Low,Maintain cold chain,0,9,2,2
SHP_7061,Chicken,meat,27.7,65.03,0,1,2,85,90,95,21.16,27.79,362.03,0.47,16.8,26.7,564.972,5.649719999999999,-24.97,1,0.772,21,High,Prioritize delivery,2,5,1,3
SHP_7062,Butter,dairy,11.93,54.98,2,4,6,75,80,85,23.95,12.46,666.95,44.04,9.31,7.93,189.9235,1.899235,-25.020000000000003,1,0.191,77,Low,Maintain cold chain,0,2,2,2
SHP_7063,Chicken,meat,10.07,80.18,0,1,2,85,90,95,5.14,7.98,1429.29,5.18,28.89,9.07,46.6198,0.466198,-9.819999999999993,1,0.084,87,Low,Maintain cold chain,2,5,2,2
SHP_7064,Butter,dairy,14.23,94.76,2,4,6,75,80,85,22.23,14.06,2712.7,13.04,19.04,10.23,227.4129,2.2741290000000003,14.760000000000005,1,0.293,67,Low,Maintain cold chain,0,2,2,2
