shipment_id,product_name,category,temperature_C,humidity_percent,safe_temp_low_C,safe_temp_mid_C,safe_temp_high_C,humidity_low_percent,humidity_mid_percent,humidity_high_percent,exposure_hours,ethylene_ppm,co2_ppm,nh3_ppm,h2s_ppm,temp_deviation,temp_deviation_degree_hr,cumulative_damage_index,humidity_deviation,temp_danger_flag,spoilage_probability,remaining_shelf_life_hours,risk_category,recommended_action
SHP_9326,Apple,fruit,13.39,62.29,0,2,4,85,90,95,9.39,13.06,3075.85,22.41,22.44,11.39,106.94,0.134,-27.71,1,0.14,82,Low,Maintain cold chain
SHP_9327,Carrot,vegetable,12.5,49.46,0,2,4,90,95,98,10.64,28.12,2105.4,28.18,28.23,10.5,111.75,0.14,-45.54,1,0.084,87,Low,Maintain cold chain
SHP_9328,Onion,vegetable,25.36,48.38,10,12,15,70,75,80,16.44,30.64,1217.38,17.35,1.5,13.36,219.55,0.274,-26.62,1,0.236,73,Low,Maintain cold chain
SHP_9329,Paneer,dairy,16.32,80.92,2,3,4,80,85,90,9.5,18.29,2829.86,37.49,8.05,13.32,126.57,0.158,-4.08,1,0.027,93,Low,Maintain cold chain
SHP_9330,Milk,dairy,28.1,93.02,2,3,4,80,85,90,2.17,11.61,2739.9,3.63,20.3,25.1,54.58,0.068,8.02,1,0.038,92,Low,Maintain cold chain
SHP_9331,Potato,vegetable,39.81,88.2,10,12,15,85,90,92,17.23,20.0,3553.05,9.1,0.09,27.81,479.25,0.599,-1.8,1,0.61,37,High,Prioritize delivery
SHP_9332,Apple,fruit,21.58,43.42,0,2,4,85,90,95,12.49,25.78,961.63,10.74,23.95,19.58,244.67,0.306,-46.58,1,0.251,71,Low,Maintain cold chain
SHP_9333,Carrot,vegetable,8.31,41.61,0,2,4,90,95,98,22.23,33.94,3260.09,9.33,7.56,6.31,140.17,0.175,-53.39,1,0.051,91,Low,Maintain cold chain
SHP_9334,Onion,vegetable,38.3,70.84,10,12,15,70,75,80,15.86,21.97,3037.93,27.93,2.19,26.3,417.22,0.522,-4.16,1,0.495,48,Medium,Increase cooling
SHP_9335,Chicken,meat,5.65,58.64,0,1,2,85,90,95,20.73,39.71,2488.74,21.76,14.51,4.65,96.29,0.12,-31.36,1,0.177,78,Low,Maintain cold chain
SHP_9336,Mango,fruit,44.79,73.63,12,14,16,80,85,90,7.05,37.19,1542.27,19.67,28.99,30.79,216.93,0.271,-11.37,1,0.309,66,Medium,Increase cooling
SHP_9337,Mango,fruit,20.16,63.75,12,14,16,80,85,90,1.67,7.82,2106.86,31.56,1.16,6.16,10.31,0.013,-21.25,1,0.02,94,Low,Maintain cold chain
SHP_9338,Onion,vegetable,31.25,40.3,10,12,15,70,75,80,10.21,34.03,1170.62,33.06,3.55,19.25,196.48,0.246,-34.7,1,0.215,75,Low,Maintain cold chain
SHP_9339,Orange,fruit,31.9,63.96,4,6,8,80,85,90,22.8,16.35,4325.84,8.39,17.86,25.9,590.72,0.738,-21.04,1,0.711,27,High,Prioritize delivery
SHP_9340,Apple,fruit,9.29,79.26,0,2,4,85,90,95,5.23,0.1,2487.82,38.37,5.48,7.29,38.08,0.048,-10.74,1,0.061,90,Low,Maintain cold chain
SHP_9341,Orange,fruit,33.18,47.68,4,6,8,80,85,90,2.43,32.14,2971.78,1.69,2.73,27.18,65.97,0.082,-37.32,1,0.128,83,Low,Maintain cold chain
SHP_9342,Paneer,dairy,4.46,41.82,2,3,4,80,85,90,22.82,8.54,1353.89,38.8,8.73,1.46,33.22,0.042,-43.18,1,0.071,89,Low,Maintain cold chain
SHP_9343,Butter,dairy,2.19,79.66,2,4,6,75,80,85,3.4,38.17,4210.09,27.43,12.75,0.0,0.0,0.0,-0.34,0,0.02,94,Low,Maintain cold chain
SHP_9344,Chicken,meat,30.88,82.14,0,1,2,85,90,95,15.8,24.07,4875.47,42.91,16.51,29.88,471.95,0.59,-7.86,1,0.64,34,High,Prioritize delivery
SHP_9345,Apple,fruit,4.61,58.83,0,2,4,85,90,95,22.11,28.04,1105.0,44.77,7.44,2.61,57.79,0.072,-31.17,1,0.082,88,Low,Maintain cold chain
SHP_9346,Milk,dairy,9.8,40.93,2,3,4,80,85,90,16.6,30.83,2611.96,45.48,21.45,6.8,112.81,0.141,-44.07,1,0.098,86,Low,Maintain cold chain
SHP_9347,Mango,fruit,21.07,46.63,12,14,16,80,85,90,2.28,3.86,4297.62,11.29,26.01,7.07,16.15,0.02,-38.37,1,0.043,91,Low,Maintain cold chain
SHP_9348,Cabbage,vegetable,0.71,56.96,0,2,4,90,95,98,8.11,36.39,369.36,5.37,19.36,0.0,0.0,0.0,-38.04,0,0.02,94,Low,Maintain cold chain
SHP_9349,Fish,meat,18.57,64.69,0,1,2,85,90,95,11.04,20.31,4343.19,47.87,15.37,17.57,193.99,0.242,-25.31,1,0.21,75,Low,Maintain cold chain
SHP_9350,Tomato,vegetable,36.66,79.97,10,12,14,85,90,92,21.98,15.92,1340.75,20.39,24.84,24.66,542.03,0.678,-10.03,1,0.603,38,High,Prioritize delivery
SHP_9351,Tomato,vegetable,18.8,45.21,10,12,14,85,90,92,17.75,2.27,2679.11,36.51,19.93,6.8,120.62,0.151,-44.79,1,0.21,75,Low,Maintain cold chain
SHP_9352,Onion,vegetable,20.46,47.33,10,12,15,70,75,80,18.36,37.51,774.15,11.98,10.64,8.46,155.29,0.194,-27.67,1,0.264,70,Low,Maintain cold chain
SHP_9353,Banana,fruit,20.16,62.47,13,14,16,80,85,90,18.03,34.44,4767.48,3.5,20.99,6.16,111.15,0.139,-22.53,1,0.167,80,Low,Maintain cold chain
SHP_9354,Butter,dairy,8.46,89.39,2,4,6,75,80,85,19.01,23.45,2153.48,11.73,18.87,4.46,84.75,0.106,9.39,1,0.02,94,Low,Maintain cold chain
SHP_9355,Grapes,fruit,14.56,91.99,0,1,2,90,92,95,1.06,16.36,3617.13,41.68,24.94,13.56,14.32,0.018,-0.01,1,0.02,94,Low,Maintain cold chain
SHP_9356,Onion,vegetable,10.21,59.56,10,12,15,70,75,80,1.57,34.6,4130.11,40.56,10.56,0.0,0.0,0.0,-15.44,0,0.02,94,Low,Maintain cold chain
SHP_9357,Tomato,vegetable,29.69,49.48,10,12,14,85,90,92,4.99,26.83,929.06,6.27,10.61,17.69,88.24,0.11,-40.52,1,0.096,86,Low,Maintain cold chain
SHP_9358,Mango,fruit,18.38,58.14,12,14,16,80,85,90,20.92,10.45,4916.8,43.08,26.54,4.38,91.57,0.114,-26.86,1,0.147,81,Low,Maintain cold chain
SHP_9359,Orange,fruit,24.96,87.85,4,6,8,80,85,90,12.75,37.67,4149.53,4.57,2.54,18.96,241.71,0.302,2.85,1,0.297,67,Low,Maintain cold chain
SHP_9360,Fish,meat,5.43,78.77,0,1,2,85,90,95,18.22,22.45,3664.2,13.66,8.73,4.43,80.71,0.101,-11.23,1,0.02,94,Low,Maintain cold chain
SHP_9361,Fish,meat,12.21,76.85,0,1,2,85,90,95,18.93,28.25,1823.07,16.12,14.61,11.21,212.23,0.265,-13.15,1,0.285,68,Low,Maintain cold chain
SHP_9362,Carrot,vegetable,14.88,75.72,0,2,4,90,95,98,15.27,11.88,1747.23,32.27,12.99,12.88,196.64,0.246,-19.28,1,0.17,79,Low,Maintain cold chain
SHP_9363,Mutton,meat,19.02,40.33,0,1,2,85,90,95,17.91,1.19,4377.33,22.89,19.72,18.02,322.7,0.403,-49.67,1,0.473,50,Medium,Increase cooling
SHP_9364,Tomato,vegetable,19.72,46.95,10,12,14,85,90,92,21.49,33.66,4970.48,35.58,19.26,7.72,165.78,0.207,-43.05,1,0.293,67,Low,Maintain cold chain
SHP_9365,Mango,fruit,21.68,86.06,12,14,16,80,85,90,10.21,34.6,312.72,25.72,23.48,7.68,78.39,0.098,1.06,1,0.02,94,Low,Maintain cold chain
SHP_9366,Tomato,vegetable,10.91,81.33,10,12,14,85,90,92,16.94,34.05,2327.34,36.97,15.91,0.0,0.0,0.0,-8.67,0,0.02,94,Low,Maintain cold chain
SHP_9367,Banana,fruit,20.59,68.42,13,14,16,80,85,90,23.56,19.03,4255.64,4.64,17.54,6.59,155.24,0.194,-16.58,1,0.186,78,Low,Maintain cold chain
SHP_9368,Chicken,meat,-0.54,70.95,0,1,2,85,90,95,23.45,14.79,2745.48,5.74,6.69,0.0,0.0,0.0,-19.05,0,0.067,89,Low,Maintain cold chain
SHP_9369,Carrot,vegetable,29.3,85.57,0,2,4,90,95,98,6.95,25.86,4233.53,30.28,24.31,27.3,189.7,0.237,-9.43,1,0.22,74,Low,Maintain cold chain
SHP_9370,Paneer,dairy,18.85,44.56,2,3,4,80,85,90,12.58,18.61,2648.06,31.1,13.18,15.85,199.27,0.249,-40.44,1,0.18,78,Low,Maintain cold chain
SHP_9371,Orange,fruit,16.92,42.37,4,6,8,80,85,90,18.03,1.39,1122.54,22.45,12.53,10.92,196.99,0.246,-42.63,1,0.242,72,Low,Maintain cold chain
SHP_9372,Mutton,meat,19.86,85.23,0,1,2,85,90,95,10.39,31.88,4949.46,12.25,10.88,18.86,196.0,0.245,-4.77,1,0.19,77,Low,Maintain cold chain
SHP_9373,Apple,fruit,18.94,47.58,0,2,4,85,90,95,15.87,3.09,2748.66,23.42,2.35,16.94,268.86,0.336,-42.42,1,0.401,57,Medium,Increase cooling
SHP_9374,Fish,meat,10.61,63.04,0,1,2,85,90,95,4.58,36.58,1862.75,15.47,13.9,9.61,44.01,0.055,-26.96,1,0.083,88,Low,Maintain cold chain
SHP_9375,Milk,dairy,19.11,51.4,2,3,4,80,85,90,5.07,8.46,587.12,22.76,27.17,16.11,81.67,0.102,-33.6,1,0.145,82,Low,Maintain cold chain
SHP_9376,Potato,vegetable,30.06,74.56,10,12,15,85,90,92,11.42,32.16,823.53,41.53,16.27,18.06,206.25,0.258,-15.44,1,0.265,70,Low,Maintain cold chain
SHP_9377,Cabbage,vegetable,17.34,73.97,0,2,4,90,95,98,11.79,15.67,3125.36,31.81,22.99,15.34,180.95,0.226,-21.03,1,0.221,74,Low,Maintain cold chain
SHP_9378,Apple,fruit,17.48,76.48,0,2,4,85,90,95,11.15,12.65,2002.97,21.99,28.84,15.48,172.64,0.216,-13.52,1,0.203,76,Low,Maintain cold chain
SHP_9379,Chicken,meat,18.1,67.41,0,1,2,85,90,95,8.32,6.45,4111.2,1.56,13.65,17.1,142.23,0.178,-22.59,1,0.208,76,Low,Maintain cold chain
SHP_9380,Fish,meat,0.58,45.07,0,1,2,85,90,95,18.84,5.5,4922.48,2.92,8.67,0.0,0.0,0.0,-44.93,0,0.059,90,Low,Maintain cold chain
SHP_9381,Chicken,meat,28.62,59.66,0,1,2,85,90,95,2.99,19.21,1177.3,35.77,5.39,27.62,82.52,0.103,-30.34,1,0.08,88,Low,Maintain cold chain
SHP_9382,Orange,fruit,13.39,69.67,4,6,8,80,85,90,13.55,30.92,3792.76,42.9,2.75,7.39,100.22,0.125,-15.33,1,0.162,80,Low,Maintain cold chain
SHP_9383,Butter,dairy,10.9,52.83,2,4,6,75,80,85,13.02,11.24,371.19,44.69,22.17,6.9,89.87,0.112,-27.17,1,0.116,84,Low,Maintain cold chain
SHP_9384,Orange,fruit,4.7,58.04,4,6,8,80,85,90,21.55,23.83,2519.26,32.43,26.52,0.0,0.0,0.0,-26.96,0,0.02,94,Low,Maintain cold chain
SHP_9385,Butter,dairy,26.97,88.22,2,4,6,75,80,85,6.91,8.78,870.49,11.97,6.2,22.97,158.84,0.199,8.22,1,0.028,93,Low,Maintain cold chain
SHP_9386,Apple,fruit,9.94,60.96,0,2,4,85,90,95,1.03,17.81,1350.79,21.9,14.21,7.94,8.18,0.01,-29.04,1,0.077,88,Low,Maintain cold chain
SHP_9387,Mutton,meat,31.31,71.27,0,1,2,85,90,95,2.71,38.79,3010.55,7.25,11.53,30.31,82.27,0.103,-18.73,1,0.154,81,Low,Maintain cold chain
SHP_9388,Mango,fruit,42.88,63.19,12,14,16,80,85,90,8.7,33.21,2808.45,37.3,19.37,28.88,251.23,0.314,-21.81,1,0.333,64,Medium,Increase cooling
SHP_9389,Apple,fruit,2.62,51.81,0,2,4,85,90,95,19.28,35.33,1595.86,12.64,7.73,0.62,11.96,0.015,-38.19,0,0.02,94,Low,Maintain cold chain
SHP_9390,Butter,dairy,22.44,67.43,2,4,6,75,80,85,9.69,18.12,2743.02,14.88,24.45,18.44,178.71,0.223,-12.57,1,0.236,73,Low,Maintain cold chain
SHP_9391,Paneer,dairy,8.14,51.46,2,3,4,80,85,90,15.63,36.07,814.44,36.67,20.35,5.14,80.27,0.1,-33.54,1,0.02,94,Low,Maintain cold chain
SHP_9392,Fish,meat,4.29,89.58,0,1,2,85,90,95,14.4,11.08,2770.75,48.62,18.32,3.29,47.4,0.059,-0.42,1,0.116,84,Low,Maintain cold chain
SHP_9393,Grapes,fruit,10.67,65.21,0,1,2,90,92,95,21.24,27.04,2392.39,45.54,26.02,9.67,205.35,0.257,-26.79,1,0.214,75,Low,Maintain cold chain
SHP_9394,Orange,fruit,15.32,83.17,4,6,8,80,85,90,13.8,9.53,345.07,5.78,28.83,9.32,128.66,0.161,-1.83,1,0.153,81,Low,Maintain cold chain
SHP_9395,Onion,vegetable,24.52,61.3,10,12,15,70,75,80,23.61,10.67,1071.08,25.44,21.7,12.52,295.58,0.369,-13.7,1,0.389,58,Medium,Increase cooling
SHP_9396,Banana,fruit,14.75,41.95,13,14,16,80,85,90,20.28,9.19,1718.79,32.22,23.1,0.75,15.29,0.019,-43.05,0,0.02,94,Low,Maintain cold chain
SHP_9397,Banana,fruit,13.66,58.68,13,14,16,80,85,90,14.27,18.04,1099.95,46.36,21.16,0.0,0.0,0.0,-26.32,0,0.02,94,Low,Maintain cold chain
SHP_9398,Cabbage,vegetable,25.5,46.72,0,2,4,90,95,98,13.79,31.88,456.95,13.68,18.66,23.5,324.16,0.405,-48.28,1,0.402,57,Medium,Increase cooling
SHP_9399,Apple,fruit,2.44,56.23,0,2,4,85,90,95,22.41,8.05,1718.52,37.12,5.51,0.44,9.85,0.012,-33.77,0,0.072,89,Low,Maintain cold chain
SHP_9400,Mutton,meat,25.91,63.3,0,1,2,85,90,95,1.03,10.8,2173.83,8.33,13.84,24.91,25.58,0.032,-26.7,1,0.02,94,Low,Maintain cold chain
SHP_9401,Mutton,meat,0.66,94.45,0,1,2,85,90,95,21.06,23.75,626.47,23.0,26.36,0.0,0.0,0.0,4.45,0,0.032,92,Low,Maintain cold chain
SHP_9402,Paneer,dairy,32.0,92.9,2,3,4,80,85,90,4.92,6.67,4826.46,47.19,4.71,29.0,142.76,0.178,7.9,1,0.142,82,Low,Maintain cold chain
SHP_9403,Fish,meat,-0.01,89.07,0,1,2,85,90,95,15.92,17.4,4050.94,19.8,22.09,0.0,0.0,0.0,-0.93,0,0.02,94,Low,Maintain cold chain
SHP_9404,Mutton,meat,0.59,89.45,0,1,2,85,90,95,20.02,20.87,3349.7,15.34,19.28,0.0,0.0,0.0,-0.55,0,0.02,94,Low,Maintain cold chain
SHP_9405,Carrot,vegetable,21.12,89.15,0,2,4,90,95,98,6.2,5.77,4249.39,34.66,10.23,19.12,118.52,0.148,-5.85,1,0.047,91,Low,Maintain cold chain
SHP_9406,Paneer,dairy,23.91,93.13,2,3,4,80,85,90,17.84,7.35,4555.37,37.1,27.98,20.91,372.98,0.466,8.13,1,0.497,48,Medium,Increase cooling
SHP_9407,Fish,meat,15.91,70.22,0,1,2,85,90,95,17.09,6.09,1340.86,10.09,6.62,14.91,254.78,0.318,-19.78,1,0.276,69,Low,Maintain cold chain
SHP_9408,Chicken,meat,0.91,87.73,0,1,2,85,90,95,2.91,11.9,2097.88,18.67,8.81,0.0,0.0,0.0,-2.27,0,0.051,91,Low,Maintain cold chain
SHP_9409,Milk,dairy,3.8,76.07,2,3,4,80,85,90,23.41,33.73,4612.61,45.02,16.2,0.8,18.61,0.023,-8.93,0,0.037,92,Low,Maintain cold chain
SHP_9410,Mango,fruit,12.93,52.22,12,14,16,80,85,90,22.31,21.22,4697.92,13.11,2.59,0.0,0.0,0.0,-32.78,0,0.039,92,Low,Maintain cold chain
SHP_9411,Mango,fruit,15.98,88.37,12,14,16,80,85,90,16.55,17.92,781.49,2.12,1.88,1.98,32.8,0.041,3.37,0,0.049,91,Low,Maintain cold chain
SHP_9412,Grapes,fruit,11.95,52.91,0,1,2,90,92,95,12.42,18.32,3213.64,33.97,11.88,10.95,135.98,0.17,-39.09,1,0.124,84,Low,Maintain cold chain
SHP_9413,Apple,fruit,1.69,60.26,0,2,4,85,90,95,17.71,2.81,1811.66,10.0,8.73,0.0,0.0,0.0,-29.74,0,0.02,94,Low,Maintain cold chain
SHP_9414,Paneer,dairy,16.43,94.37,2,3,4,80,85,90,2.11,24.05,1737.19,0.17,10.61,13.43,28.28,0.035,9.37,1,0.026,93,Low,Maintain cold chain
SHP_9415,Carrot,vegetable,7.62,80.32,0,2,4,90,95,98,14.0,34.37,4824.48,17.59,28.72,5.62,78.69,0.098,-14.68,1,0.18,78,Low,Maintain cold chain
SHP_9416,Onion,vegetable,20.2,41.7,10,12,15,70,75,80,17.18,1.36,2798.06,29.24,7.57,8.2,140.81,0.176,-33.3,1,0.09,87,Low,Maintain cold chain
SHP_9417,Mango,fruit,21.76,73.57,12,14,16,80,85,90,2.88,7.04,3689.91,24.96,14.2,7.76,22.38,0.028,-11.43,1,0.089,87,Low,Maintain cold chain
SHP_9418,Mutton,meat,29.52,47.6,0,1,2,85,90,95,9.38,26.42,325.44,39.37,28.34,28.52,267.58,0.334,-42.4,1,0.41,56,Medium,Increase cooling
SHP_9419,Cabbage,vegetable,16.34,88.17,0,2,4,90,95,98,15.91,14.43,1947.83,16.04,22.05,14.34,228.23,0.285,-6.83,1,0.283,68,Low,Maintain cold chain
SHP_9420,Onion,vegetable,44.13,88.7,10,12,15,70,75,80,20.97,39.84,1688.23,31.74,27.2,32.13,673.71,0.842,13.7,1,0.861,13,Critical,Immediate cooling and delivery
SHP_9421,Milk,dairy,32.49,57.68,2,3,4,80,85,90,14.69,3.76,3336.24,47.35,15.24,29.49,433.11,0.541,-27.32,1,0.49,48,Medium,Increase cooling
SHP_9422,Carrot,vegetable,7.83,87.52,0,2,4,90,95,98,6.85,15.55,2072.55,9.39,2.65,5.83,39.95,0.05,-7.48,1,0.139,82,Low,Maintain cold chain
SHP_9423,Paneer,dairy,17.97,49.97,2,3,4,80,85,90,4.48,2.49,3036.85,27.3,17.03,14.97,67.06,0.084,-35.03,1,0.047,91,Low,Maintain cold chain
SHP_9424,Tomato,vegetable,12.34,47.81,10,12,14,85,90,92,2.29,15.99,2230.91,32.61,11.3,0.34,0.78,0.001,-42.19,0,0.02,94,Low,Maintain cold chain
SHP_9425,Butter,dairy,19.17,54.3,2,4,6,75,80,85,7.54,14.69,4694.49,13.01,19.85,15.17,114.32,0.143,-25.7,1,0.177,78,Low,Maintain cold chain
SHP_9426,Potato,vegetable,12.19,65.92,10,12,15,85,90,92,11.14,20.16,3357.69,36.84,23.92,0.19,2.09,0.003,-24.08,0,0.02,94,Low,Maintain cold chain
SHP_9427,Paneer,dairy,6.6,42.08,2,3,4,80,85,90,3.14,35.57,2506.84,48.56,15.98,3.6,11.28,0.014,-42.92,1,0.02,94,Low,Maintain cold chain
SHP_9428,Onion,vegetable,19.04,74.26,10,12,15,70,75,80,11.55,36.23,1297.94,11.65,15.3,7.04,81.3,0.102,-0.74,1,0.075,88,Low,Maintain cold chain
SHP_9429,Fish,meat,26.62,40.05,0,1,2,85,90,95,19.16,18.27,2175.36,43.28,25.19,25.62,490.74,0.613,-49.95,1,0.578,40,Medium,Increase cooling
SHP_9430,Fish,meat,2.62,86.31,0,1,2,85,90,95,9.72,6.99,1901.99,34.18,27.69,1.62,15.79,0.02,-3.69,1,0.042,91,Low,Maintain cold chain
SHP_9431,Butter,dairy,5.33,51.44,2,4,6,75,80,85,18.64,37.79,3873.61,35.83,22.88,1.33,24.88,0.031,-28.56,0,0.049,91,Low,Maintain cold chain
SHP_9432,Milk,dairy,3.64,41.22,2,3,4,80,85,90,8.9,16.98,4565.38,27.88,18.96,0.64,5.67,0.007,-43.78,0,0.055,90,Low,Maintain cold chain
SHP_9433,Fish,meat,-0.04,43.16,0,1,2,85,90,95,7.93,30.26,617.92,36.09,16.66,0.0,0.0,0.0,-46.84,0,0.02,94,Low,Maintain cold chain
SHP_9434,Paneer,dairy,31.3,51.32,2,3,4,80,85,90,12.98,2.97,3773.02,19.45,3.87,28.3,367.4,0.459,-33.68,1,0.571,41,Medium,Increase cooling
SHP_9435,Banana,fruit,13.94,45.41,13,14,16,80,85,90,7.33,35.52,2446.77,6.9,7.56,0.0,0.0,0.0,-39.59,0,0.041,92,Low,Maintain cold chain
SHP_9436,Mango,fruit,28.52,83.23,12,14,16,80,85,90,5.86,7.73,878.37,23.8,23.13,14.52,85.14,0.106,-1.77,1,0.094,86,Low,Maintain cold chain
SHP_9437,Butter,dairy,4.61,41.14,2,4,6,75,80,85,4.93,19.36,1764.79,34.14,15.71,0.61,2.99,0.004,-38.86,0,0.034,92,Low,Maintain cold chain
SHP_9438,Paneer,dairy,18.69,72.9,2,3,4,80,85,90,11.22,12.44,3263.83,16.65,21.52,15.69,175.97,0.22,-12.1,1,0.237,73,Low,Maintain cold chain
SHP_9439,Milk,dairy,22.55,60.22,2,3,4,80,85,90,1.62,23.35,3253.91,33.43,21.01,19.55,31.61,0.04,-24.78,1,0.153,81,Low,Maintain cold chain
SHP_9440,Potato,vegetable,23.86,89.09,10,12,15,85,90,92,5.2,10.95,1236.02,24.03,18.57,11.86,61.71,0.077,-0.91,1,0.087,87,Low,Maintain cold chain
SHP_9441,Onion,vegetable,39.29,70.66,10,12,15,70,75,80,8.3,39.68,4343.01,11.94,22.76,27.29,226.46,0.283,-4.34,1,0.257,71,Low,Maintain cold chain
SHP_9442,Grapes,fruit,1.28,43.88,0,1,2,90,92,95,3.23,13.45,4672.64,35.67,27.83,0.28,0.9,0.001,-48.12,0,0.114,85,Low,Maintain cold chain
SHP_9443,Banana,fruit,12.5,72.11,13,14,16,80,85,90,16.9,25.5,892.17,17.31,6.44,0.0,0.0,0.0,-12.89,0,0.071,89,Low,Maintain cold chain
SHP_9444,Paneer,dairy,4.94,69.89,2,3,4,80,85,90,19.42,26.38,1932.45,49.7,24.27,1.94,37.62,0.047,-15.11,1,0.103,86,Low,Maintain cold chain
SHP_9445,Cabbage,vegetable,25.0,76.3,0,2,4,90,95,98,10.44,28.42,1116.94,43.91,24.78,23.0,240.13,0.3,-18.7,1,0.238,73,Low,Maintain cold chain
SHP_9446,Milk,dairy,9.02,52.25,2,3,4,80,85,90,14.72,3.72,4719.37,42.57,2.72,6.02,88.64,0.111,-32.75,1,0.099,86,Low,Maintain cold chain
SHP_9447,Banana,fruit,41.17,53.51,13,14,16,80,85,90,6.58,0.69,1674.24,22.0,0.6,27.17,178.87,0.224,-31.49,1,0.21,75,Low,Maintain cold chain
SHP_9448,Grapes,fruit,5.29,78.52,0,1,2,90,92,95,12.5,35.5,433.44,39.28,11.52,4.29,53.69,0.067,-13.48,1,0.063,89,Low,Maintain cold chain
SHP_9449,Mango,fruit,39.12,52.7,12,14,16,80,85,90,19.83,23.16,3734.29,10.08,10.3,25.12,498.1,0.623,-32.3,1,0.545,43,Medium,Increase cooling
SHP_9450,Potato,vegetable,13.4,62.92,10,12,15,85,90,92,15.97,11.63,1718.81,30.53,14.31,1.4,22.43,0.028,-27.08,0,0.02,94,Low,Maintain cold chain
SHP_9451,Mango,fruit,20.71,86.06,12,14,16,80,85,90,21.35,37.72,1011.35,31.31,17.47,6.71,143.22,0.179,1.06,1,0.089,87,Low,Maintain cold chain
SHP_9452,Chicken,meat,15.8,89.27,0,1,2,85,90,95,7.09,7.97,1600.2,30.14,4.18,14.8,104.92,0.131,-0.73,1,0.158,80,Low,Maintain cold chain
SHP_9453,Mutton,meat,4.74,90.13,0,1,2,85,90,95,16.24,38.25,324.6,43.12,28.14,3.74,60.68,0.076,0.13,1,0.148,81,Low,Maintain cold chain
SHP_9454,Apple,fruit,14.73,64.69,0,2,4,85,90,95,8.7,25.65,1819.03,26.15,24.25,12.73,110.81,0.139,-25.31,1,0.114,85,Low,Maintain cold chain
SHP_9455,Carrot,vegetable,6.73,76.52,0,2,4,90,95,98,13.57,35.93,4534.94,44.71,15.55,4.73,64.13,0.08,-18.48,1,0.121,84,Low,Maintain cold chain
SHP_9456,Mutton,meat,2.07,64.58,0,1,2,85,90,95,22.19,11.41,477.77,26.57,9.26,1.07,23.76,0.03,-25.42,1,0.02,94,Low,Maintain cold chain
SHP_9457,Orange,fruit,15.69,46.69,4,6,8,80,85,90,23.27,13.88,4525.35,25.82,16.71,9.69,225.49,0.282,-38.31,1,0.265,70,Low,Maintain cold chain
SHP_9458,Mutton,meat,8.49,68.59,0,1,2,85,90,95,23.35,39.34,4601.04,49.66,10.81,7.49,174.87,0.219,-21.41,1,0.173,79,Low,Maintain cold chain
SHP_9459,Cabbage,vegetable,31.33,58.08,0,2,4,90,95,98,11.28,29.97,4754.8,7.75,4.21,29.33,330.83,0.414,-36.92,1,0.435,54,Medium,Increase cooling
SHP_9460,Apple,fruit,6.42,83.91,0,2,4,85,90,95,7.78,30.96,4294.64,47.48,6.04,4.42,34.36,0.043,-6.09,1,0.057,90,Low,Maintain cold chain
SHP_9461,Fish,meat,23.63,90.77,0,1,2,85,90,95,23.04,18.45,2591.98,47.12,22.04,22.63,521.36,0.652,0.77,1,0.755,23,High,Prioritize delivery
SHP_9462,Cabbage,vegetable,8.21,59.65,0,2,4,90,95,98,16.69,19.93,3232.12,26.63,11.92,6.21,103.62,0.13,-35.35,1,0.148,81,Low,Maintain cold chain
SHP_9463,Banana,fruit,15.33,82.16,13,14,16,80,85,90,7.03,14.58,3075.45,4.14,16.43,1.33,9.33,0.012,-2.84,0,0.02,94,Low,Maintain cold chain
SHP_9464,Fish,meat,14.73,72.19,0,1,2,85,90,95,5.21,19.67,711.16,35.0,13.29,13.73,71.57,0.089,-17.81,1,0.071,89,Low,Maintain cold chain
SHP_9465,Mango,fruit,26.77,47.06,12,14,16,80,85,90,19.6,39.89,3928.02,20.03,17.1,12.77,250.35,0.313,-37.94,1,0.346,62,Medium,Increase cooling
SHP_9466,Orange,fruit,12.47,92.84,4,6,8,80,85,90,15.29,39.11,1718.44,28.85,21.02,6.47,99.03,0.124,7.84,1,0.09,87,Low,Maintain cold chain
SHP_9467,Chicken,meat,21.07,92.6,0,1,2,85,90,95,11.26,8.64,2376.33,8.99,26.25,20.07,225.92,0.282,2.6,1,0.343,63,Medium,Increase cooling
SHP_9468,Fish,meat,20.32,41.91,0,1,2,85,90,95,14.56,20.91,495.7,4.64,2.92,19.32,281.41,0.352,-48.09,1,0.347,62,Medium,Increase cooling
SHP_9469,Mutton,meat,14.02,56.49,0,1,2,85,90,95,8.6,22.5,646.37,44.61,9.13,13.02,112.0,0.14,-33.51,1,0.115,84,Low,Maintain cold chain
SHP_9470,Milk,dairy,30.67,85.47,2,3,4,80,85,90,12.79,1.91,4465.42,22.33,22.5,27.67,354.01,0.443,0.47,1,0.384,59,Medium,Increase cooling
SHP_9471,Carrot,vegetable,7.99,88.38,0,2,4,90,95,98,23.23,29.99,701.65,37.61,8.0,5.99,139.03,0.174,-6.62,1,0.164,80,Low,Maintain cold chain
SHP_9472,Cabbage,vegetable,9.09,92.17,0,2,4,90,95,98,1.1,27.38,372.79,31.56,24.97,7.09,7.79,0.01,-2.83,1,0.02,94,Low,Maintain cold chain
SHP_9473,Potato,vegetable,13.85,43.6,10,12,15,85,90,92,10.57,39.64,1973.63,19.02,2.54,1.85,19.56,0.024,-46.4,0,0.052,90,Low,Maintain cold chain
